Date,kpi_optimized,kpi_before_optimized
2022-11-22 12:00:00,0.8439800176382494,0.8439800176382494
2022-11-22 13:00:00,0.8415145013035025,0.8415145013035025
2022-11-22 14:00:00,0.8597377525917034,0.8597377525917034
2022-11-22 15:00:00,0.8613760863025595,0.8613760863025595
2022-11-22 16:00:00,0.8749318089244823,0.8749318089244823
2022-11-22 17:00:00,0.8674485437902515,0.8674485437902515
2022-11-22 18:00:00,0.8549840569252942,0.8549840569252942
2022-11-22 19:00:00,0.8472722008131938,0.8195806749054645
2022-11-22 20:00:00,0.8753298639028627,0.8086738823411828
2022-11-22 21:00:00,0.8763969469627256,0.8144619660036164
2022-11-22 22:00:00,0.8401085598301156,0.8139518923719637
2022-11-22 23:00:00,0.8942823886489639,0.8131985280685041
2022-11-23 00:00:00,0.8408012175267973,0.8145277674617126
2022-11-23 01:00:00,0.8726856576689159,0.8218898352736591
2022-11-23 02:00:00,0.878402872916131,0.8310293952695318
2022-11-23 03:00:00,0.8642055848605342,0.8322818599367974
2022-11-23 04:00:00,0.8536582555031237,0.8312441720062382
2022-11-23 05:00:00,0.8594787508928103,0.8321231709415206
2022-11-23 06:00:00,0.8637792907572492,0.8162205463471923
2022-11-23 07:00:00,0.8407056458701245,0.8065774986870982
2022-11-23 08:00:00,0.8582552035676022,0.8069673555200534
2022-11-23 09:00:00,0.8431729065169525,0.814986937771032
2022-11-23 10:00:00,0.8452450148616737,0.8126847712627723
2022-11-23 11:00:00,0.8630387374138997,0.8051058174850123
2022-11-23 12:00:00,0.8441023581124756,0.8176159763514382
2022-11-23 13:00:00,0.8440066401806091,0.8202108779515843
2022-11-23 14:00:00,0.861681961820248,0.8131224562657425
2022-11-23 15:00:00,0.8403000534939059,0.825045791597843
2022-11-23 16:00:00,0.8716159794565087,0.8281874078570407
2022-11-23 17:00:00,0.8632119055924607,0.8372726468139675
2022-11-23 18:00:00,0.849701091731945,0.828008917162482
2022-11-23 19:00:00,0.841704069449372,0.8281746580318053
2022-11-23 20:00:00,0.8407077712144646,0.8284363534230402
2022-11-23 21:00:00,0.8521038514385031,0.8280793747700532
2022-11-23 22:00:00,0.8543006845227258,0.830799437233778
2022-11-23 23:00:00,0.8451032684179697,0.836198342755472
2022-11-24 00:00:00,0.8480907233869643,0.8382825975995181
2022-11-24 01:00:00,0.8410298702793473,0.8410298702793473
2022-11-24 02:00:00,0.851862484474151,0.851862484474151
2022-11-24 03:00:00,0.8544317641942225,0.8544317641942225
2022-11-24 04:00:00,0.8525946408691726,0.8525946408691726
2022-11-24 05:00:00,0.853436043809024,0.853436043809024
2022-11-24 06:00:00,0.8472683969972468,0.8472683969972468
2022-11-24 07:00:00,0.8511720103194766,0.8511720103194766
2022-11-24 08:00:00,0.8557037615799302,0.8557037615799302
2022-11-24 09:00:00,0.8561071476937698,0.8327471793379283
2022-11-24 10:00:00,0.8480469063570701,0.8129779954627031
2022-11-24 11:00:00,0.8434155502864813,0.9057361461076687
2022-11-24 12:00:00,0.8429912650166662,0.8429912650166662
2022-11-24 13:00:00,0.8605274656676066,0.8342509344717708
2022-11-24 14:00:00,0.8846326619591633,0.8388866271898511
2022-11-24 15:00:00,0.87731708945807,0.87731708945807
2022-11-24 16:00:00,0.8552386967041848,0.8552386967041848
2022-11-24 17:00:00,0.8853264187218166,0.7822986657424548
2022-11-24 18:00:00,0.8815917553503835,0.781684073119611
2022-11-24 19:00:00,0.8458070002679665,0.7996462496790092
2022-11-24 20:00:00,0.8464838123224813,0.7909131196707937
2022-11-24 21:00:00,0.8932532858476502,0.7765522971555548
2022-11-24 22:00:00,0.8975051389954031,0.7904845048944505
